LOCATION_ID,LOCATION_ATTR_NAME,LOCATION_ATTR_VALUE
5637151351,STORE_LOCATION_ATTRIB19,251
5637151351,STORE_LOCATION_ATTRIB20,251
5637151351,STORE_LOCATION_ATTRIB21,251
5637151675,attrib_2,120
5637151675,attrib_1,2
5637151675,attrib_11,27
5637151675,attrib_14,184
5637151675,attrib_15,190
5637151675,attrib_13,162
5637151675,attrib_12,94
5637151675,attrib_18,106
5637151675,attrib_9,127
5637151675,attrib_20,25
5637151675,attrib_17,141
5637151675,attrib_16,141
5637151675,attrib_8,160
5637151675,attrib_10,176
5637151675,attrib_21,210
5637151675,attrib_19,111
5637151675,STORE_LOCATION_ATTRIB17,251
5637151675,STORE_LOCATION_ATTRIB18,251
5637151675,STORE_LOCATION_ATTRIB19,251
5637151675,STORE_LOCATION_ATTRIB20,251
5637151675,STORE_LOCATION_ATTRIB21,251
5637151774,attrib_2,120
5637151774,attrib_1,1
5637151774,attrib_11,6
5637151774,attrib_14,184
5637151774,attrib_15,190
5637151774,attrib_13,162
5637151774,attrib_12,94
5637151774,attrib_18,106
5637151774,attrib_9,127
5637151774,attrib_20,25
5637151774,attrib_17,141
5637151774,attrib_16,141
5637151774,attrib_8,160
5637151774,attrib_10,176
5637151774,attrib_21,208
5637151774,attrib_19,111
5637151774,STORE_LOCATION_ATTRIB17,251
5637151774,STORE_LOCATION_ATTRIB18,251
5637151774,STORE_LOCATION_ATTRIB19,251
5637151774,STORE_LOCATION_ATTRIB20,251
5637151774,STORE_LOCATION_ATTRIB21,251
7000006770,attrib_2,120
7000006770,attrib_1,1
7000006770,attrib_11,26
7000006770,attrib_14,184
7000006770,attrib_15,190
7000006770,attrib_13,162
7000006770,attrib_12,94
7000006770,attrib_18,98
7000006770,attrib_9,127
7000006770,attrib_20,22
7000006770,attrib_17,141
7000006770,attrib_16,141
7000006770,attrib_8,160
7000006770,attrib_10,176
7000006770,attrib_21,210
7000006770,attrib_19,111
7000006770,STORE_LOCATION_ATTRIB17,251
7000006770,STORE_LOCATION_ATTRIB18,251
7000006770,STORE_LOCATION_ATTRIB19,251
7000006770,STORE_LOCATION_ATTRIB20,251
7000006770,STORE_LOCATION_ATTRIB21,251
7000010505,attrib_2,120
7000010505,attrib_1,2
7000010505,attrib_11,5
7000010505,attrib_14,184
7000010505,attrib_15,190
7000010505,attrib_13,162
7000010505,attrib_12,94
7000010505,attrib_18,73
7000010505,attrib_9,127
7000010505,attrib_20,22
7000010505,attrib_17,141
7000010505,attrib_16,141
7000010505,attrib_8,160
7000010505,attrib_10,176
7000010505,attrib_21,208
7000010505,attrib_19,111
7000010505,STORE_LOCATION_ATTRIB17,251
7000010505,STORE_LOCATION_ATTRIB18,251
7000010505,STORE_LOCATION_ATTRIB19,251
7000010505,STORE_LOCATION_ATTRIB20,251
7000010505,STORE_LOCATION_ATTRIB21,251
9000026250,attrib_2,120
9000026250,attrib_1,3
9000026250,attrib_11,27
9000026250,attrib_14,184
9000026250,attrib_15,190
9000026250,attrib_13,162
9000026250,attrib_12,94
9000026250,attrib_18,106
9000026250,attrib_9,127
9000026250,attrib_20,22
9000026250,attrib_17,141
9000026250,attrib_16,141
9000026250,attrib_8,160
9000026250,attrib_10,176
9000026250,attrib_21,210
9000026250,attrib_19,111
9000026250,STORE_LOCATION_ATTRIB17,251
9000026250,STORE_LOCATION_ATTRIB18,251
9000026250,STORE_LOCATION_ATTRIB19,251
9000026250,STORE_LOCATION_ATTRIB20,251
9000026250,STORE_LOCATION_ATTRIB21,251
9000026255,attrib_2,120
9000026255,attrib_1,2
9000026255,attrib_11,6
9000026255,attrib_14,184
9000026255,attrib_15,190
9000026255,attrib_13,162
9000026255,attrib_12,94
9000026255,attrib_18,73
9000026255,attrib_9,127
9000026255,attrib_20,22
9000026255,attrib_17,141
9000026255,attrib_16,141
9000026255,attrib_8,160
9000026255,attrib_10,176
9000026255,attrib_21,136
9000026255,attrib_19,111
9000026255,STORE_LOCATION_ATTRIB17,251
9000026255,STORE_LOCATION_ATTRIB18,251
9000026255,STORE_LOCATION_ATTRIB19,251
9000026255,STORE_LOCATION_ATTRIB20,251
9000026255,STORE_LOCATION_ATTRIB21,251
9000034500,attrib_2,120
9000034500,attrib_1,2
9000034500,attrib_11,6
9000034500,attrib_14,184
9000034500,attrib_15,190
9000034500,attrib_13,162
9000034500,attrib_12,94
9000034500,attrib_18,73
9000034500,attrib_9,127
9000034500,attrib_20,22
9000034500,attrib_17,141
9000034500,attrib_16,141
9000034500,attrib_8,160
9000034500,attrib_10,176
9000034500,attrib_21,136
9000034500,attrib_19,111
9000034500,STORE_LOCATION_ATTRIB17,251
9000034500,STORE_LOCATION_ATTRIB18,251
9000034500,STORE_LOCATION_ATTRIB19,251
9000034500,STORE_LOCATION_ATTRIB20,251
9000034500,STORE_LOCATION_ATTRIB21,251
9000048775,attrib_2,120
9000048775,attrib_1,2
9000048775,attrib_11,19
9000048775,attrib_14,184
9000048775,attrib_15,190
9000048775,attrib_13,162
9000048775,attrib_12,234
9000048775,attrib_18,206
9000048775,attrib_9,63
9000048775,attrib_20,17
9000048775,attrib_17,75
9000048775,attrib_16,74
9000048775,attrib_8,74
9000048775,attrib_10,176
9000048775,attrib_21,208
9000048775,attrib_19,202
9000048775,STORE_LOCATION_ATTRIB17,251
9000048775,STORE_LOCATION_ATTRIB18,251
9000048775,STORE_LOCATION_ATTRIB19,251
9000048775,STORE_LOCATION_ATTRIB20,251
9000048775,STORE_LOCATION_ATTRIB21,251
9000050250,attrib_2,120
9000050250,attrib_1,2
9000050250,attrib_11,26
9000050250,attrib_14,184
9000050250,attrib_15,190
9000050250,attrib_13,162
9000050250,attrib_12,94
9000050250,attrib_18,98
9000050250,attrib_9,127
9000050250,attrib_20,22
9000050250,attrib_17,141
9000050250,attrib_16,141
9000050250,attrib_8,160
9000050250,attrib_10,176
9000050250,attrib_21,210
9000050250,attrib_19,111
9000050250,STORE_LOCATION_ATTRIB17,251
9000050250,STORE_LOCATION_ATTRIB18,251
9000050250,STORE_LOCATION_ATTRIB19,251
9000050250,STORE_LOCATION_ATTRIB20,251
9000050250,STORE_LOCATION_ATTRIB21,251
9000051000,attrib_2,120
9000051000,attrib_1,1
9000051000,attrib_11,5
9000051000,attrib_14,184
9000051000,attrib_15,190
9000051000,attrib_13,162
9000051000,attrib_12,94
9000051000,attrib_18,106
9000051000,attrib_9,127
9000051000,attrib_20,22
9000051000,attrib_17,141
9000051000,attrib_16,141
9000051000,attrib_8,160
9000051000,attrib_10,176
9000051000,attrib_21,208
9000051000,attrib_19,111
9000051000,STORE_LOCATION_ATTRIB17,251
9000051000,STORE_LOCATION_ATTRIB18,251
9000051000,STORE_LOCATION_ATTRIB19,251
9000051000,STORE_LOCATION_ATTRIB20,251
9000051000,STORE_LOCATION_ATTRIB21,251
9000066000,attrib_2,120
9000066000,attrib_1,1
9000066000,attrib_11,11
9000066000,attrib_14,184
9000066000,attrib_15,190
9000066000,attrib_13,162
9000066000,attrib_12,94
9000066000,attrib_18,98
9000066000,attrib_9,127
9000066000,attrib_20,22
9000066000,attrib_17,141
9000066000,attrib_16,141
9000066000,attrib_8,160
9000066000,attrib_10,176
9000066000,attrib_21,208
9000066000,attrib_19,111
9000066000,STORE_LOCATION_ATTRIB17,251
9000066000,STORE_LOCATION_ATTRIB18,251
9000066000,STORE_LOCATION_ATTRIB19,251
9000066000,STORE_LOCATION_ATTRIB20,251
9000066000,STORE_LOCATION_ATTRIB21,251
9000099755,attrib_2,120
9000099755,attrib_1,1
9000099755,attrib_11,4
9000099755,attrib_14,184
9000099755,attrib_15,190
9000099755,attrib_13,162
9000099755,attrib_12,94
9000099755,attrib_18,73
9000099755,attrib_9,127
9000099755,attrib_20,22
9000099755,attrib_17,141
9000099755,attrib_16,141
9000099755,attrib_8,160
9000099755,attrib_10,176
9000099755,attrib_21,208
9000099755,attrib_19,111
9000099755,STORE_LOCATION_ATTRIB17,251
9000099755,STORE_LOCATION_ATTRIB18,251
9000099755,STORE_LOCATION_ATTRIB19,251
9000099755,STORE_LOCATION_ATTRIB20,251
9000099755,STORE_LOCATION_ATTRIB21,251
9000102750,attrib_2,120
9000102750,attrib_1,1
9000102750,attrib_11,4
9000102750,attrib_14,184
9000102750,attrib_15,190
9000102750,attrib_13,162
9000102750,attrib_12,94
9000102750,attrib_18,98
9000102750,attrib_9,127
9000102750,attrib_20,22
9000102750,attrib_17,141
9000102750,attrib_16,141
9000102750,attrib_8,160
9000102750,attrib_10,176
9000102750,attrib_21,208
9000102750,attrib_19,111
9000102750,STORE_LOCATION_ATTRIB17,251
9000102750,STORE_LOCATION_ATTRIB18,251
9000102750,STORE_LOCATION_ATTRIB19,251
9000102750,STORE_LOCATION_ATTRIB20,251
9000102750,STORE_LOCATION_ATTRIB21,251
9000102755,attrib_2,120
9000102755,attrib_1,1
9000102755,attrib_11,5
9000102755,attrib_14,184
9000102755,attrib_15,190
9000102755,attrib_13,162
9000102755,attrib_12,94
9000102755,attrib_18,73
9000102755,attrib_9,127
9000102755,attrib_20,25
9000102755,attrib_17,141
9000102755,attrib_16,141
9000102755,attrib_8,123
9000102755,attrib_10,176
9000102755,attrib_21,208
9000102755,attrib_19,111
9000102755,STORE_LOCATION_ATTRIB17,251
9000102755,STORE_LOCATION_ATTRIB18,251
9000102755,STORE_LOCATION_ATTRIB19,251
9000102755,STORE_LOCATION_ATTRIB20,251
9000102755,STORE_LOCATION_ATTRIB21,251
9000102760,attrib_2,120
9000102760,attrib_1,1
9000102760,attrib_11,5
9000102760,attrib_14,184
9000102760,attrib_15,190
9000102760,attrib_13,162
9000102760,attrib_12,94
9000102760,attrib_18,73
9000102760,attrib_9,127
9000102760,attrib_20,22
9000102760,attrib_17,141
9000102760,attrib_16,141
9000102760,attrib_8,160
9000102760,attrib_10,176
9000102760,attrib_21,208
9000102760,attrib_19,111
9000102760,STORE_LOCATION_ATTRIB17,251
9000102760,STORE_LOCATION_ATTRIB18,251
9000102760,STORE_LOCATION_ATTRIB19,251
9000102760,STORE_LOCATION_ATTRIB20,251
9000102760,STORE_LOCATION_ATTRIB21,251
9000103500,attrib_2,120
9000103500,attrib_1,1
9000103500,attrib_11,5
9000103500,attrib_14,184
9000103500,attrib_15,190
9000103500,attrib_13,162
9000103500,attrib_12,94
9000103500,attrib_18,98
9000103500,attrib_9,127
9000103500,attrib_20,22
9000103500,attrib_17,141
9000103500,attrib_16,141
9000103500,attrib_8,160
9000103500,attrib_10,176
9000103500,attrib_21,208
9000103500,attrib_19,111
9000103500,STORE_LOCATION_ATTRIB17,251
9000103500,STORE_LOCATION_ATTRIB18,251
9000103500,STORE_LOCATION_ATTRIB19,251
9000103500,STORE_LOCATION_ATTRIB20,251
9000103500,STORE_LOCATION_ATTRIB21,251
9000104250,attrib_2,120
9000104250,attrib_1,1
9000104250,attrib_11,6
9000104250,attrib_14,184
9000104250,attrib_15,190
9000104250,attrib_13,162
9000104250,attrib_12,94
9000104250,attrib_18,251
9000104250,attrib_9,63
9000104250,attrib_20,17
9000104250,attrib_17,129
9000104250,attrib_16,129
9000104250,attrib_8,74
9000104250,attrib_10,176
9000104250,attrib_21,208
9000104250,attrib_19,111
9000104250,STORE_LOCATION_ATTRIB17,251
9000104250,STORE_LOCATION_ATTRIB18,251
9000104250,STORE_LOCATION_ATTRIB19,251
9000104250,STORE_LOCATION_ATTRIB20,251
9000104250,STORE_LOCATION_ATTRIB21,251
9000111025,attrib_2,120
9000111025,attrib_1,1
9000111025,attrib_11,7
9000111025,attrib_14,184
9000111025,attrib_15,190
9000111025,attrib_13,162
9000111025,attrib_12,234
9000111025,attrib_18,66
9000111025,attrib_9,127
9000111025,attrib_20,22
9000111025,attrib_17,141
9000111025,attrib_16,141
9000111025,attrib_8,160
9000111025,attrib_10,176
9000111025,attrib_21,208
9000111025,attrib_19,223
9000111025,STORE_LOCATION_ATTRIB17,251
9000111025,STORE_LOCATION_ATTRIB18,251
9000111025,STORE_LOCATION_ATTRIB19,251
9000111025,STORE_LOCATION_ATTRIB20,251
9000111025,STORE_LOCATION_ATTRIB21,251
9000124504,attrib_2,120
9000124504,attrib_1,1
9000124504,attrib_11,5
9000124504,attrib_14,184
9000124504,attrib_15,190
9000124504,attrib_13,162
9000124504,attrib_12,94
9000124504,attrib_18,106
9000124504,attrib_9,127
9000124504,attrib_20,22
9000124504,attrib_17,141
9000124504,attrib_16,141
9000124504,attrib_8,160
9000124504,attrib_10,176
9000124504,attrib_21,208
9000124504,attrib_19,111
9000124504,STORE_LOCATION_ATTRIB17,251
9000124504,STORE_LOCATION_ATTRIB18,251
9000124504,STORE_LOCATION_ATTRIB19,251
9000124504,STORE_LOCATION_ATTRIB20,251
9000124504,STORE_LOCATION_ATTRIB21,251
9000132750,attrib_2,120
9000132750,attrib_1,1
9000132750,attrib_11,26
9000132750,attrib_14,184
9000132750,attrib_15,190
9000132750,attrib_13,162
9000132750,attrib_12,94
9000132750,attrib_18,106
9000132750,attrib_9,127
9000132750,attrib_20,25
9000132750,attrib_17,141
9000132750,attrib_16,141
9000132750,attrib_8,160
9000132750,attrib_10,176
9000132750,attrib_21,210
9000132750,attrib_19,111
9000132750,STORE_LOCATION_ATTRIB17,251
9000132750,STORE_LOCATION_ATTRIB18,251
9000132750,STORE_LOCATION_ATTRIB19,251
9000132750,STORE_LOCATION_ATTRIB20,251
9000132750,STORE_LOCATION_ATTRIB21,251
9000132755,attrib_2,120
9000132755,attrib_1,1
9000132755,attrib_11,14
9000132755,attrib_14,184
9000132755,attrib_15,190
9000132755,attrib_13,162
9000132755,attrib_12,94
9000132755,attrib_18,106
9000132755,attrib_9,127
9000132755,attrib_20,25
9000132755,attrib_17,141
9000132755,attrib_16,141
9000132755,attrib_8,160
9000132755,attrib_10,176
9000132755,attrib_21,208
9000132755,attrib_19,111
9000132755,STORE_LOCATION_ATTRIB17,251
9000132755,STORE_LOCATION_ATTRIB18,251
9000132755,STORE_LOCATION_ATTRIB19,251
9000132755,STORE_LOCATION_ATTRIB20,251
9000132755,STORE_LOCATION_ATTRIB21,251
9000135750,attrib_2,120
9000135750,attrib_1,1
9000135750,attrib_11,14
9000135750,attrib_14,184
9000135750,attrib_15,190
9000135750,attrib_13,162
9000135750,attrib_12,94
9000135750,attrib_18,106
9000135750,attrib_9,127
9000135750,attrib_20,25
9000135750,attrib_17,141
9000135750,attrib_16,141
9000135750,attrib_8,160
9000135750,attrib_10,176
9000135750,attrib_21,209
9000135750,attrib_19,111
9000135750,STORE_LOCATION_ATTRIB17,251
9000135750,STORE_LOCATION_ATTRIB18,251
9000135750,STORE_LOCATION_ATTRIB19,251
9000135750,STORE_LOCATION_ATTRIB20,251
9000135750,STORE_LOCATION_ATTRIB21,251
9000136500,attrib_2,120
9000136500,attrib_1,1
9000136500,attrib_11,10
9000136500,attrib_14,184
9000136500,attrib_15,190
9000136500,attrib_13,162
9000136500,attrib_12,94
9000136500,attrib_18,73
9000136500,attrib_9,127
9000136500,attrib_20,25
9000136500,attrib_17,141
9000136500,attrib_16,141
9000136500,attrib_8,160
9000136500,attrib_10,176
9000136500,attrib_21,208
9000136500,attrib_19,111
9000136500,STORE_LOCATION_ATTRIB17,251
9000136500,STORE_LOCATION_ATTRIB18,251
9000136500,STORE_LOCATION_ATTRIB19,251
9000136500,STORE_LOCATION_ATTRIB20,251
9000136500,STORE_LOCATION_ATTRIB21,251
9000156025,attrib_2,120
9000156025,attrib_1,1
9000156025,attrib_11,10
9000156025,attrib_14,184
9000156025,attrib_15,190
9000156025,attrib_13,162
9000156025,attrib_12,94
9000156025,attrib_18,251
9000156025,attrib_9,63
9000156025,attrib_20,17
9000156025,attrib_17,129
9000156025,attrib_16,129
9000156025,attrib_8,74
9000156025,attrib_10,176
9000156025,attrib_21,208
9000156025,attrib_19,111
9000156025,STORE_LOCATION_ATTRIB17,251
9000156025,STORE_LOCATION_ATTRIB18,251
9000156025,STORE_LOCATION_ATTRIB19,251
9000156025,STORE_LOCATION_ATTRIB20,251
9000156025,STORE_LOCATION_ATTRIB21,251
