PROMO_ID,PRODUCT_ID,LOCATION_ID,CUSTOMER_ID,DISTR_CHANNEL_ID,PERIOD_START_DT,PERIOD_END_DT,PROMO_PRICE,PROMO_TYPE,MODIFIED_DTTM,DELETE_FLG
14676,8000054507,5637149835,,,26MAR2018,26MAR2018,1169.4,1,28MAY2021:14:34:36,0
14677,8000054507,5637149835,,,09APR2018,30APR2018,974.5,1,28MAY2021:14:34:36,0
14678,8000054507,5637149835,,,29OCT2018,03DEC2018,974.5,1,28MAY2021:14:34:36,0
14679,8000054507,5637149835,,,17DEC2018,31DEC2018,1169.4,1,28MAY2021:14:34:36,0
14680,8000054507,5637149835,,,18FEB2019,25FEB2019,1259.4,1,28MAY2021:14:34:36,0
14681,8000054507,5637149835,,,03JUN2019,01JUL2019,1416.83,1,28MAY2021:14:34:36,0
14682,8000054507,5637149835,,,29JUL2019,12AUG2019,1679.2,1,28MAY2021:14:34:36,0
14683,8000054507,5637149835,,,09SEP2019,30SEP2019,2099,1,28MAY2021:14:34:36,0
14684,8000054507,5637149835,,,04NOV2019,02DEC2019,1124.4642857,1,28MAY2021:14:34:36,0
14685,8000054507,5637149835,,,16DEC2019,06JAN2020,1056.5714286,1,28MAY2021:14:34:36,0
14686,8000054507,5637149835,,,02MAR2020,09MAR2020,1338.11,1,28MAY2021:14:34:36,0
15095,8000054507,5637149921,,,21DEC2015,28DEC2015,874.5,1,28MAY2021:14:34:36,0
15096,8000054507,5637149921,,,04APR2016,02MAY2016,1030.185714,1,28MAY2021:14:34:36,0
15097,8000054507,5637149921,,,11JUL2016,18JUL2016,974.5,1,28MAY2021:14:34:36,0
15098,8000054507,5637149921,,,29AUG2016,03OCT2016,1949,1,28MAY2021:14:34:36,0
15099,8000054507,5637149921,,,31OCT2016,02JAN2017,974.5,1,28MAY2021:14:34:36,0
15100,8000054507,5637149921,,,19DEC2016,02JAN2017,974.5,2,28MAY2021:14:34:36,0
15101,8000054507,5637149921,,,30JAN2017,06FEB2017,974.5,1,28MAY2021:14:34:36,0
15102,8000054507,5637149921,,,20FEB2017,06MAR2017,1266.85,1,28MAY2021:14:34:36,0
15103,8000054507,5637149921,,,03APR2017,11DEC2017,974.5,1,28MAY2021:14:34:36,0
15104,8000054507,5637149921,,,29JAN2018,29JAN2018,1044.107143,1,28MAY2021:14:34:36,0
15105,8000054507,5637149921,,,19FEB2018,12MAR2018,974.5,1,28MAY2021:14:34:36,0
15106,8000054507,5637149921,,,26MAR2018,26MAR2018,1169.4,1,28MAY2021:14:34:36,0
15107,8000054507,5637149921,,,09APR2018,30APR2018,974.5,1,28MAY2021:14:34:36,0
15108,8000054507,5637149921,,,29OCT2018,03DEC2018,974.5,1,28MAY2021:14:34:36,0
15109,8000054507,5637149921,,,17DEC2018,31DEC2018,1169.4,1,28MAY2021:14:34:36,0
15110,8000054507,5637149921,,,18FEB2019,25FEB2019,1574.25,1,28MAY2021:14:34:36,0
15111,8000054507,5637149921,,,03JUN2019,01JUL2019,1574.25,1,28MAY2021:14:34:36,0
15112,8000054507,5637149921,,,29JUL2019,12AUG2019,1574.25,1,28MAY2021:14:34:36,0
15113,8000054507,5637149921,,,09SEP2019,30SEP2019,2099,1,28MAY2021:14:34:36,0
15114,8000054507,5637149921,,,04NOV2019,02DEC2019,1049.5,1,28MAY2021:14:34:36,0
15115,8000054507,5637149921,,,16DEC2019,06JAN2020,1049.5,1,28MAY2021:14:34:36,0
15116,8000054507,5637149921,,,02MAR2020,09MAR2020,1574.25,1,28MAY2021:14:34:36,0
16358,8000054507,5637150141,,,21DEC2015,28DEC2015,1049.4,1,28MAY2021:14:34:36,0
16359,8000054507,5637150141,,,04APR2016,02MAY2016,1085.871429,1,28MAY2021:14:34:36,0
16360,8000054507,5637150141,,,11JUL2016,18JUL2016,974.5,1,28MAY2021:14:34:36,0
16361,8000054507,5637150141,,,29AUG2016,03OCT2016,974.5,1,28MAY2021:14:34:36,0
16362,8000054507,5637150141,,,31OCT2016,02JAN2017,974.5,1,28MAY2021:14:34:36,0
16363,8000054507,5637150141,,,30JAN2017,06FEB2017,1461.75,1,28MAY2021:14:34:36,0
16364,8000054507,5637150141,,,20FEB2017,06MAR2017,1266.85,1,28MAY2021:14:34:36,0
16365,8000054507,5637150141,,,03APR2017,11DEC2017,974.5,1,28MAY2021:14:34:36,0
16366,8000054507,5637150141,,,29JAN2018,29JAN2018,974.5,1,28MAY2021:14:34:36,0
16367,8000054507,5637150141,,,19FEB2018,12MAR2018,974.5,1,28MAY2021:14:34:36,0
16368,8000054507,5637150141,,,26MAR2018,26MAR2018,1002.342857,1,28MAY2021:14:34:36,0
16369,8000054507,5637150141,,,09APR2018,30APR2018,974.5,1,28MAY2021:14:34:36,0
16370,8000054507,5637150141,,,29OCT2018,03DEC2018,974.5,1,28MAY2021:14:34:36,0
16371,8000054507,5637150141,,,17DEC2018,31DEC2018,974.5,1,28MAY2021:14:34:36,0
16372,8000054507,5637150141,,,18FEB2019,25FEB2019,1259.4,1,28MAY2021:14:34:36,0
16373,8000054507,5637150141,,,03JUN2019,01JUL2019,1574.25,1,28MAY2021:14:34:36,0
16374,8000054507,5637150141,,,29JUL2019,12AUG2019,2099,1,28MAY2021:14:34:36,0
16375,8000054507,5637150141,,,09SEP2019,30SEP2019,2099,1,28MAY2021:14:34:36,0
16376,8000054507,5637150141,,,04NOV2019,02DEC2019,1049.5,1,28MAY2021:14:34:36,0
16377,8000054507,5637150141,,,16DEC2019,06JAN2020,1049.5,1,28MAY2021:14:34:36,0
16378,8000054507,5637150141,,,02MAR2020,09MAR2020,1145.6785714,1,28MAY2021:14:34:36,0
16628,8000054507,5637151351,,,21DEC2015,28DEC2015,1049.4,1,28MAY2021:14:34:36,0
16629,8000054507,5637151351,,,04APR2016,02MAY2016,974.5,1,28MAY2021:14:34:36,0
16630,8000054507,5637151351,,,11JUL2016,18JUL2016,974.5,1,28MAY2021:14:34:36,0
16631,8000054507,5637151351,,,29AUG2016,03OCT2016,974.5,1,28MAY2021:14:34:36,0
16632,8000054507,5637151351,,,31OCT2016,02JAN2017,974.5,1,28MAY2021:14:34:36,0
16633,8000054507,5637151351,,,19DEC2016,02JAN2017,974.5,2,28MAY2021:14:34:36,0
16634,8000054507,5637151351,,,30JAN2017,06FEB2017,974.5,1,28MAY2021:14:34:36,0
16635,8000054507,5637151351,,,20FEB2017,06MAR2017,1266.85,1,28MAY2021:14:34:36,0
16636,8000054507,5637151351,,,03APR2017,11DEC2017,974.5,1,28MAY2021:14:34:36,0
16637,8000054507,5637151351,,,29JAN2018,29JAN2018,1023.225714,1,28MAY2021:14:34:36,0
16638,8000054507,5637151351,,,19FEB2018,12MAR2018,1044.107143,1,28MAY2021:14:34:36,0
16639,8000054507,5637151351,,,26MAR2018,26MAR2018,1252.928571,1,28MAY2021:14:34:36,0
16640,8000054507,5637151351,,,09APR2018,30APR2018,974.5,1,28MAY2021:14:34:36,0
16641,8000054507,5637151351,,,29OCT2018,03DEC2018,974.5,1,28MAY2021:14:34:36,0
16642,8000054507,5637151351,,,17DEC2018,31DEC2018,974.5,1,28MAY2021:14:34:36,0
16643,8000054507,5637151351,,,18FEB2019,25FEB2019,1304.3785714,1,28MAY2021:14:34:36,0
16644,8000054507,5637151351,,,03JUN2019,01JUL2019,1574.25,1,28MAY2021:14:34:36,0
16645,8000054507,5637151351,,,29JUL2019,12AUG2019,1634.2214286,1,28MAY2021:14:34:36,0
16646,8000054507,5637151351,,,09SEP2019,30SEP2019,1049.5,1,28MAY2021:14:34:36,0
16647,8000054507,5637151351,,,04NOV2019,02DEC2019,1574.25,1,28MAY2021:14:34:36,0
16648,8000054507,5637151351,,,16DEC2019,06JAN2020,1574.25,1,28MAY2021:14:34:36,0
16649,8000054507,5637151351,,,02MAR2020,09MAR2020,1049.5,1,28MAY2021:14:34:36,0
17941,8000054507,5637151675,,,21DEC2015,28DEC2015,1049.4,1,28MAY2021:14:34:36,0
17942,8000054507,5637151675,,,04APR2016,02MAY2016,1030.185714,1,28MAY2021:14:34:36,0
17943,8000054507,5637151675,,,11JUL2016,18JUL2016,974.5,1,28MAY2021:14:34:36,0
17944,8000054507,5637151675,,,29AUG2016,03OCT2016,974.5,1,28MAY2021:14:34:36,0
17945,8000054507,5637151675,,,31OCT2016,02JAN2017,1113.714286,1,28MAY2021:14:34:36,0
17946,8000054507,5637151675,,,30JAN2017,06FEB2017,974.5,1,28MAY2021:14:34:36,0
17947,8000054507,5637151675,,,20FEB2017,06MAR2017,1225.085714,1,28MAY2021:14:34:36,0
17948,8000054507,5637151675,,,03APR2017,11DEC2017,974.5,1,28MAY2021:14:34:36,0
17949,8000054507,5637151675,,,29JAN2018,29JAN2018,1044.107143,1,28MAY2021:14:34:36,0
17950,8000054507,5637151675,,,19FEB2018,12MAR2018,974.5,1,28MAY2021:14:34:36,0
17951,8000054507,5637151675,,,26MAR2018,26MAR2018,1169.4,1,28MAY2021:14:34:36,0
17952,8000054507,5637151675,,,09APR2018,30APR2018,974.5,1,28MAY2021:14:34:36,0
17953,8000054507,5637151675,,,29OCT2018,03DEC2018,974.5,1,28MAY2021:14:34:36,0
17954,8000054507,5637151675,,,17DEC2018,31DEC2018,974.5,1,28MAY2021:14:34:36,0
17955,8000054507,5637151675,,,18FEB2019,25FEB2019,1220.6571429,1,28MAY2021:14:34:36,0
17956,8000054507,5637151675,,,03JUN2019,01JUL2019,1574.25,1,28MAY2021:14:34:36,0
17957,8000054507,5637151675,,,29JUL2019,12AUG2019,1574.25,1,28MAY2021:14:34:36,0
17958,8000054507,5637151675,,,09SEP2019,30SEP2019,1259,1,28MAY2021:14:34:36,0
17959,8000054507,5637151675,,,04NOV2019,02DEC2019,1049.5,1,28MAY2021:14:34:36,0
17960,8000054507,5637151675,,,16DEC2019,06JAN2020,1049.5,1,28MAY2021:14:34:36,0
17961,8000054507,5637151675,,,02MAR2020,09MAR2020,1049.5,1,28MAY2021:14:34:36,0
18356,8000054507,5637151774,,,21DEC2015,28DEC2015,1049.4,1,28MAY2021:14:34:36,0
18357,8000054507,5637151774,,,04APR2016,02MAY2016,1113.714286,1,28MAY2021:14:34:36,0
18358,8000054507,5637151774,,,11JUL2016,18JUL2016,974.5,1,28MAY2021:14:34:36,0
18359,8000054507,5637151774,,,29AUG2016,03OCT2016,1392.142857,1,28MAY2021:14:34:36,0
18360,8000054507,5637151774,,,31OCT2016,02JAN2017,974.5,1,28MAY2021:14:34:36,0
18361,8000054507,5637151774,,,19DEC2016,02JAN2017,974.5,2,28MAY2021:14:34:36,0
18362,8000054507,5637151774,,,30JAN2017,06FEB2017,1023.225714,1,28MAY2021:14:34:36,0
18363,8000054507,5637151774,,,20FEB2017,06MAR2017,1266.85,1,28MAY2021:14:34:36,0
18364,8000054507,5637151774,,,03APR2017,11DEC2017,974.5,1,28MAY2021:14:34:36,0
18365,8000054507,5637151774,,,29JAN2018,29JAN2018,974.5,1,28MAY2021:14:34:36,0
18366,8000054507,5637151774,,,19FEB2018,12MAR2018,974.5,1,28MAY2021:14:34:36,0
18367,8000054507,5637151774,,,26MAR2018,26MAR2018,1211.164286,1,28MAY2021:14:34:36,0
18368,8000054507,5637151774,,,09APR2018,30APR2018,1183.3214286,1,28MAY2021:14:34:36,0
18369,8000054507,5637151774,,,29OCT2018,03DEC2018,974.5,1,28MAY2021:14:34:36,0
18370,8000054507,5637151774,,,17DEC2018,31DEC2018,1169.4,1,28MAY2021:14:34:36,0
18371,8000054507,5637151774,,,18FEB2019,25FEB2019,1349.3571429,1,28MAY2021:14:34:36,0
18372,8000054507,5637151774,,,03JUN2019,01JUL2019,1574.25,1,28MAY2021:14:34:36,0
18373,8000054507,5637151774,,,29JUL2019,12AUG2019,2099,1,28MAY2021:14:34:36,0
18374,8000054507,5637151774,,,09SEP2019,30SEP2019,2099,1,28MAY2021:14:34:36,0
18375,8000054507,5637151774,,,04NOV2019,02DEC2019,1049.5,1,28MAY2021:14:34:36,0
18376,8000054507,5637151774,,,16DEC2019,06JAN2020,1049.5,1,28MAY2021:14:34:36,0
18377,8000054507,5637151774,,,02MAR2020,09MAR2020,1124.4642857,1,28MAY2021:14:34:36,0
20283,8000054507,7000006770,,,21DEC2015,28DEC2015,1049.4,1,28MAY2021:14:34:36,0
20284,8000054507,7000006770,,,04APR2016,02MAY2016,1030.185714,1,28MAY2021:14:34:36,0
20285,8000054507,7000006770,,,11JUL2016,18JUL2016,974.5,1,28MAY2021:14:34:36,0
20286,8000054507,7000006770,,,29AUG2016,03OCT2016,974.5,1,28MAY2021:14:34:36,0
20287,8000054507,7000006770,,,31OCT2016,02JAN2017,974.5,1,28MAY2021:14:34:36,0
20288,8000054507,7000006770,,,19DEC2016,02JAN2017,974.5,2,28MAY2021:14:34:36,0
20289,8000054507,7000006770,,,30JAN2017,06FEB2017,974.5,1,28MAY2021:14:34:36,0
20290,8000054507,7000006770,,,20FEB2017,06MAR2017,1225.085714,1,28MAY2021:14:34:36,0
20291,8000054507,7000006770,,,03APR2017,11DEC2017,974.5,1,28MAY2021:14:34:36,0
20292,8000054507,7000006770,,,29JAN2018,29JAN2018,974.5,1,28MAY2021:14:34:36,0
20293,8000054507,7000006770,,,19FEB2018,12MAR2018,974.5,1,28MAY2021:14:34:36,0
20294,8000054507,7000006770,,,26MAR2018,26MAR2018,1141.557143,1,28MAY2021:14:34:36,0
20295,8000054507,7000006770,,,09APR2018,30APR2018,974.5,1,28MAY2021:14:34:36,0
20296,8000054507,7000006770,,,29OCT2018,03DEC2018,974.5,1,28MAY2021:14:34:36,0
20297,8000054507,7000006770,,,17DEC2018,31DEC2018,974.5,1,28MAY2021:14:34:36,0
20298,8000054507,7000006770,,,18FEB2019,25FEB2019,1259.4,1,28MAY2021:14:34:36,0
20299,8000054507,7000006770,,,03JUN2019,01JUL2019,1574.25,1,28MAY2021:14:34:36,0
20300,8000054507,7000006770,,,29JUL2019,12AUG2019,2099,1,28MAY2021:14:34:36,0
20301,8000054507,7000006770,,,09SEP2019,30SEP2019,1049.5,1,28MAY2021:14:34:36,0
20302,8000054507,7000006770,,,04NOV2019,02DEC2019,1049.5,1,28MAY2021:14:34:36,0
20303,8000054507,7000006770,,,16DEC2019,06JAN2020,1049.5,1,28MAY2021:14:34:36,0
20304,8000054507,7000006770,,,02MAR2020,09MAR2020,1049.5,1,28MAY2021:14:34:36,0
20745,8000054507,7000010505,,,21DEC2015,28DEC2015,1049.4,1,28MAY2021:14:34:36,0
20746,8000054507,7000010505,,,04APR2016,02MAY2016,1030.185714,1,28MAY2021:14:34:36,0
20747,8000054507,7000010505,,,11JUL2016,18JUL2016,974.5,1,28MAY2021:14:34:36,0
20748,8000054507,7000010505,,,29AUG2016,03OCT2016,1113.714286,1,28MAY2021:14:34:36,0
20749,8000054507,7000010505,,,31OCT2016,02JAN2017,974.5,1,28MAY2021:14:34:36,0
20750,8000054507,7000010505,,,19DEC2016,02JAN2017,974.5,2,28MAY2021:14:34:36,0
20751,8000054507,7000010505,,,30JAN2017,06FEB2017,974.5,1,28MAY2021:14:34:36,0
20752,8000054507,7000010505,,,20FEB2017,06MAR2017,1225.085714,1,28MAY2021:14:34:36,0
20753,8000054507,7000010505,,,03APR2017,11DEC2017,974.5,1,28MAY2021:14:34:36,0
20754,8000054507,7000010505,,,29JAN2018,29JAN2018,974.5,1,28MAY2021:14:34:36,0
20755,8000054507,7000010505,,,19FEB2018,12MAR2018,1113.714286,1,28MAY2021:14:34:36,0
20756,8000054507,7000010505,,,26MAR2018,26MAR2018,1211.164286,1,28MAY2021:14:34:36,0
20757,8000054507,7000010505,,,09APR2018,30APR2018,1031.8235294,1,28MAY2021:14:34:36,0
20758,8000054507,7000010505,,,29OCT2018,03DEC2018,974.5,1,28MAY2021:14:34:36,0
20759,8000054507,7000010505,,,17DEC2018,31DEC2018,974.5,1,28MAY2021:14:34:36,0
20760,8000054507,7000010505,,,18FEB2019,25FEB2019,1439.3142857,1,28MAY2021:14:34:36,0
20761,8000054507,7000010505,,,03JUN2019,01JUL2019,1499.2857143,1,28MAY2021:14:34:36,0
20762,8000054507,7000010505,,,29JUL2019,12AUG2019,2099,1,28MAY2021:14:34:36,0
20763,8000054507,7000010505,,,09SEP2019,30SEP2019,2099,1,28MAY2021:14:34:36,0
20764,8000054507,7000010505,,,04NOV2019,02DEC2019,1049.5,1,28MAY2021:14:34:36,0
20765,8000054507,7000010505,,,16DEC2019,06JAN2020,1049.5,1,28MAY2021:14:34:36,0
20766,8000054507,7000010505,,,02MAR2020,09MAR2020,1049.5,1,28MAY2021:14:34:36,0
21853,8000054507,9000026250,,,21DEC2015,28DEC2015,1049.4,1,28MAY2021:14:34:36,0
21854,8000054507,9000026250,,,04APR2016,02MAY2016,1169.4,1,28MAY2021:14:34:36,0
21855,8000054507,9000026250,,,11JUL2016,18JUL2016,974.5,1,28MAY2021:14:34:36,0
21856,8000054507,9000026250,,,29AUG2016,03OCT2016,1949,1,28MAY2021:14:34:36,0
21857,8000054507,9000026250,,,31OCT2016,02JAN2017,974.5,1,28MAY2021:14:34:36,0
21858,8000054507,9000026250,,,19DEC2016,02JAN2017,974.5,2,28MAY2021:14:34:36,0
21859,8000054507,9000026250,,,30JAN2017,06FEB2017,974.5,1,28MAY2021:14:34:36,0
21860,8000054507,9000026250,,,20FEB2017,06MAR2017,1266.85,1,28MAY2021:14:34:36,0
21861,8000054507,9000026250,,,03APR2017,11DEC2017,974.5,1,28MAY2021:14:34:36,0
21862,8000054507,9000026250,,,29JAN2018,29JAN2018,1044.107143,1,28MAY2021:14:34:36,0
21863,8000054507,9000026250,,,19FEB2018,12MAR2018,974.5,1,28MAY2021:14:34:36,0
21864,8000054507,9000026250,,,26MAR2018,26MAR2018,1169.4,1,28MAY2021:14:34:36,0
21865,8000054507,9000026250,,,09APR2018,30APR2018,979.30049261,1,28MAY2021:14:34:36,0
21866,8000054507,9000026250,,,29OCT2018,03DEC2018,974.5,1,28MAY2021:14:34:36,0
21867,8000054507,9000026250,,,17DEC2018,31DEC2018,1169.4,1,28MAY2021:14:34:36,0
21868,8000054507,9000026250,,,18FEB2019,25FEB2019,1439.3142857,1,28MAY2021:14:34:36,0
21869,8000054507,9000026250,,,03JUN2019,01JUL2019,1799.1428571,1,28MAY2021:14:34:36,0
21870,8000054507,9000026250,,,29JUL2019,12AUG2019,2099,1,28MAY2021:14:34:36,0
21871,8000054507,9000026250,,,09SEP2019,30SEP2019,1574.25,1,28MAY2021:14:34:36,0
21872,8000054507,9000026250,,,04NOV2019,02DEC2019,1049.5,1,28MAY2021:14:34:36,0
21873,8000054507,9000026250,,,16DEC2019,06JAN2020,1049.5,1,28MAY2021:14:34:36,0
21874,8000054507,9000026250,,,02MAR2020,09MAR2020,1049.5,1,28MAY2021:14:34:36,0
21875,8000054507,9000026255,,,21DEC2015,28DEC2015,1049.4,1,28MAY2021:14:34:36,0
21876,8000054507,9000026255,,,04APR2016,02MAY2016,1058.028571,1,28MAY2021:14:34:36,0
21877,8000054507,9000026255,,,11JUL2016,18JUL2016,974.5,1,28MAY2021:14:34:36,0
21878,8000054507,9000026255,,,29AUG2016,03OCT2016,974.5,1,28MAY2021:14:34:36,0
21879,8000054507,9000026255,,,31OCT2016,02JAN2017,974.5,1,28MAY2021:14:34:36,0
21880,8000054507,9000026255,,,19DEC2016,02JAN2017,974.5,2,28MAY2021:14:34:36,0
21881,8000054507,9000026255,,,30JAN2017,06FEB2017,974.5,1,28MAY2021:14:34:36,0
21882,8000054507,9000026255,,,20FEB2017,06MAR2017,1266.85,1,28MAY2021:14:34:36,0
21883,8000054507,9000026255,,,03APR2017,11DEC2017,974.5,1,28MAY2021:14:34:36,0
21884,8000054507,9000026255,,,29JAN2018,29JAN2018,974.5,1,28MAY2021:14:34:36,0
21885,8000054507,9000026255,,,19FEB2018,12MAR2018,974.5,1,28MAY2021:14:34:36,0
21886,8000054507,9000026255,,,26MAR2018,26MAR2018,1141.557143,1,28MAY2021:14:34:36,0
21887,8000054507,9000026255,,,09APR2018,30APR2018,1392.1428571,1,28MAY2021:14:34:36,0
21888,8000054507,9000026255,,,29OCT2018,03DEC2018,974.5,1,28MAY2021:14:34:36,0
21889,8000054507,9000026255,,,17DEC2018,31DEC2018,974.5,1,28MAY2021:14:34:36,0
21890,8000054507,9000026255,,,18FEB2019,25FEB2019,1259.4,1,28MAY2021:14:34:36,0
21891,8000054507,9000026255,,,03JUN2019,01JUL2019,802.87,1,28MAY2021:14:34:36,0
21892,8000054507,9000026255,,,29JUL2019,12AUG2019,2099,1,28MAY2021:14:34:36,0
21893,8000054507,9000026255,,,09SEP2019,30SEP2019,1574.25,1,28MAY2021:14:34:36,0
21894,8000054507,9000026255,,,04NOV2019,02DEC2019,1199.4285714,1,28MAY2021:14:34:36,0
21895,8000054507,9000026255,,,16DEC2019,06JAN2020,1049.5,1,28MAY2021:14:34:36,0
21896,8000054507,9000026255,,,02MAR2020,09MAR2020,1049.5,1,28MAY2021:14:34:36,0
22402,8000054507,9000034500,,,04APR2016,02MAY2016,1030.185714,1,28MAY2021:14:34:36,0
22403,8000054507,9000034500,,,11JUL2016,18JUL2016,974.5,1,28MAY2021:14:34:36,0
22404,8000054507,9000034500,,,29AUG2016,03OCT2016,974.5,1,28MAY2021:14:34:36,0
22405,8000054507,9000034500,,,31OCT2016,02JAN2017,974.5,1,28MAY2021:14:34:36,0
22406,8000054507,9000034500,,,30JAN2017,06FEB2017,974.5,1,28MAY2021:14:34:36,0
22407,8000054507,9000034500,,,20FEB2017,06MAR2017,1225.085714,1,28MAY2021:14:34:36,0
22408,8000054507,9000034500,,,03APR2017,11DEC2017,974.5,1,28MAY2021:14:34:36,0
22409,8000054507,9000034500,,,29JAN2018,29JAN2018,974.5,1,28MAY2021:14:34:36,0
22410,8000054507,9000034500,,,19FEB2018,12MAR2018,974.5,1,28MAY2021:14:34:36,0
22411,8000054507,9000034500,,,26MAR2018,26MAR2018,1141.557143,1,28MAY2021:14:34:36,0
22412,8000054507,9000034500,,,09APR2018,30APR2018,974.5,1,28MAY2021:14:34:36,0
22413,8000054507,9000034500,,,29OCT2018,03DEC2018,974.5,1,28MAY2021:14:34:36,0
22414,8000054507,9000034500,,,17DEC2018,31DEC2018,974.5,1,28MAY2021:14:34:36,0
22415,8000054507,9000034500,,,18FEB2019,25FEB2019,1259.4,1,28MAY2021:14:34:36,0
22416,8000054507,9000034500,,,03JUN2019,01JUL2019,2099,1,28MAY2021:14:34:36,0
22417,8000054507,9000034500,,,29JUL2019,12AUG2019,1199.4285714,1,28MAY2021:14:34:36,0
22418,8000054507,9000034500,,,09SEP2019,30SEP2019,2099,1,28MAY2021:14:34:36,0
22419,8000054507,9000034500,,,04NOV2019,02DEC2019,1049.5,1,28MAY2021:14:34:36,0
22420,8000054507,9000034500,,,16DEC2019,06JAN2020,1049.5,1,28MAY2021:14:34:36,0
22421,8000054507,9000034500,,,02MAR2020,09MAR2020,1049.5,1,28MAY2021:14:34:36,0
23055,8000054507,9000048775,,,09OCT2017,16OCT2017,1190,1,28MAY2021:14:34:36,0
23056,8000054507,9000048775,,,09APR2018,16APR2018,1190,1,28MAY2021:14:34:36,0
23057,8000054507,9000048775,,,08OCT2018,15OCT2018,1067.1428571,1,28MAY2021:14:34:36,0
23130,8000054507,9000050250,,,29AUG2016,03OCT2016,1012.467532,1,28MAY2021:14:34:36,0
23131,8000054507,9000050250,,,31OCT2016,02JAN2017,1183.321429,1,28MAY2021:14:34:36,0
23132,8000054507,9000050250,,,19DEC2016,02JAN2017,1183.321429,2,28MAY2021:14:34:36,0
23133,8000054507,9000050250,,,30JAN2017,06FEB2017,974.5,1,28MAY2021:14:34:36,0
23134,8000054507,9000050250,,,20FEB2017,06MAR2017,1225.085714,1,28MAY2021:14:34:36,0
23135,8000054507,9000050250,,,03APR2017,11DEC2017,974.5,1,28MAY2021:14:34:36,0
23136,8000054507,9000050250,,,29JAN2018,29JAN2018,974.5,1,28MAY2021:14:34:36,0
23137,8000054507,9000050250,,,19FEB2018,12MAR2018,974.5,1,28MAY2021:14:34:36,0
23138,8000054507,9000050250,,,26MAR2018,26MAR2018,1169.4,1,28MAY2021:14:34:36,0
23139,8000054507,9000050250,,,09APR2018,30APR2018,1415.3452381,1,28MAY2021:14:34:36,0
23140,8000054507,9000050250,,,29OCT2018,03DEC2018,1002.2857143,1,28MAY2021:14:34:36,0
23141,8000054507,9000050250,,,17DEC2018,31DEC2018,1169.4,1,28MAY2021:14:34:36,0
23142,8000054507,9000050250,,,18FEB2019,25FEB2019,1207.7428571,1,28MAY2021:14:34:36,0
23143,8000054507,9000050250,,,03JUN2019,01JUL2019,1354.1261905,1,28MAY2021:14:34:36,0
23144,8000054507,9000050250,,,29JUL2019,12AUG2019,1183.7356907,1,28MAY2021:14:34:36,0
23145,8000054507,9000050250,,,09SEP2019,30SEP2019,1109.3571429,1,28MAY2021:14:34:36,0
23146,8000054507,9000050250,,,04NOV2019,02DEC2019,1124.4642857,1,28MAY2021:14:34:36,0
23147,8000054507,9000050250,,,16DEC2019,06JAN2020,1049.5,1,28MAY2021:14:34:36,0
23148,8000054507,9000050250,,,02MAR2020,09MAR2020,1049.5,1,28MAY2021:14:34:36,0
23172,8000054507,9000051000,,,05SEP2016,03OCT2016,1949,1,28MAY2021:14:34:36,0
23173,8000054507,9000051000,,,31OCT2016,02JAN2017,974.5,1,28MAY2021:14:34:36,0
23174,8000054507,9000051000,,,19DEC2016,02JAN2017,974.5,2,28MAY2021:14:34:36,0
23175,8000054507,9000051000,,,30JAN2017,06FEB2017,974.5,1,28MAY2021:14:34:36,0
23176,8000054507,9000051000,,,20FEB2017,06MAR2017,1266.85,1,28MAY2021:14:34:36,0
23177,8000054507,9000051000,,,03APR2017,11DEC2017,974.5,1,28MAY2021:14:34:36,0
23178,8000054507,9000051000,,,29JAN2018,29JAN2018,1044.107143,1,28MAY2021:14:34:36,0
23179,8000054507,9000051000,,,19FEB2018,12MAR2018,974.5,1,28MAY2021:14:34:36,0
23180,8000054507,9000051000,,,26MAR2018,26MAR2018,974.5,1,28MAY2021:14:34:36,0
23181,8000054507,9000051000,,,09APR2018,30APR2018,696.07142857,1,28MAY2021:14:34:36,0
23182,8000054507,9000051000,,,29OCT2018,03DEC2018,974.5,1,28MAY2021:14:34:36,0
23183,8000054507,9000051000,,,17DEC2018,31DEC2018,1169.4,1,28MAY2021:14:34:36,0
23184,8000054507,9000051000,,,18FEB2019,25FEB2019,1259.4,1,28MAY2021:14:34:36,0
23185,8000054507,9000051000,,,03JUN2019,01JUL2019,1259.4,1,28MAY2021:14:34:36,0
23186,8000054507,9000051000,,,29JUL2019,12AUG2019,524.75,1,28MAY2021:14:34:36,0
23187,8000054507,9000051000,,,09SEP2019,30SEP2019,1259.4,1,28MAY2021:14:34:36,0
23188,8000054507,9000051000,,,04NOV2019,02DEC2019,1049.5,1,28MAY2021:14:34:36,0
23189,8000054507,9000051000,,,16DEC2019,06JAN2020,1049.5,1,28MAY2021:14:34:36,0
23190,8000054507,9000051000,,,02MAR2020,09MAR2020,1049.5,1,28MAY2021:14:34:36,0
23692,8000054507,9000066000,,,21AUG2017,11DEC2017,974.5,1,28MAY2021:14:34:36,0
23693,8000054507,9000066000,,,29JAN2018,29JAN2018,1315.58,1,28MAY2021:14:34:36,0
23694,8000054507,9000066000,,,19FEB2018,12MAR2018,974.5,1,28MAY2021:14:34:36,0
23695,8000054507,9000066000,,,26MAR2018,26MAR2018,974.5,1,28MAY2021:14:34:36,0
23696,8000054507,9000066000,,,09APR2018,30APR2018,974.5,1,28MAY2021:14:34:36,0
23697,8000054507,9000066000,,,29OCT2018,03DEC2018,1461.75,1,28MAY2021:14:34:36,0
