PRODUCT_ID,LOCATION_ID,CUSTOMER_ID,DISTR_CHANNEL_ID,PERIOD_START_DT,PERIOD_END_DT,PRICE,PRICE_TYPE,MODIFIED_DTTM,DELETE_FLG
8000054507,5637147582,,,02JAN2014,28JUL2019,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,5637147582,,,02JAN2014,28JUL2019,1993.12,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,5637147582,,,02JAN2014,28JUL2019,1231.18,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,5637147582,,,01OCT2019,31DEC2154,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,5637147582,,,01OCT2019,31DEC2154,2099.00,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,5637147582,,,01OCT2019,31DEC2154,1091.98,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,5637148054,,,02JAN2014,31DEC2154,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,5637148054,,,02JAN2014,31DEC2154,2040.67,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,5637148054,,,02JAN2014,31DEC2154,1287.37,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,5637148190,,,02JAN2014,31DEC2154,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,5637148190,,,02JAN2014,31DEC2154,2029.00,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,5637148190,,,02JAN2014,31DEC2154,1207.79,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,5637148204,,,02JAN2014,01SEP2019,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,5637148204,,,02JAN2014,01SEP2019,2019.00,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,5637148204,,,02JAN2014,01SEP2019,1237.08,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,5637148204,,,06NOV2019,31DEC2154,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,5637148204,,,06NOV2019,31DEC2154,2099.00,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,5637148204,,,06NOV2019,31DEC2154,1126.46,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,5637148806,,,14DEC2011,12APR2019,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,5637148806,,,14DEC2011,12APR2019,1448.91,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,5637148806,,,14DEC2011,12APR2019,1170.09,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,5637149014,,,08AUG2014,22APR2018,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,5637149014,,,08AUG2014,22APR2018,1949.00,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,5637149014,,,08AUG2014,22APR2018,974.50,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,5637149014,,,15OCT2018,31DEC2154,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,5637149014,,,15OCT2018,31DEC2154,1587.18,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,5637149014,,,15OCT2018,31DEC2154,1185.98,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,5637149018,,,13FEB2015,15JUL2018,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,5637149018,,,13FEB2015,15JUL2018,1949.00,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,5637149018,,,13FEB2015,15JUL2018,1153.16,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,5637149018,,,26OCT2018,31DEC2154,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,5637149018,,,26OCT2018,31DEC2154,2068.44,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,5637149018,,,26OCT2018,31DEC2154,1196.52,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,5637149102,,,30OCT2015,02SEP2020,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,5637149102,,,30OCT2015,02SEP2020,2040.07,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,5637149102,,,30OCT2015,02SEP2020,1211.53,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,5637149122,,,01JUN2014,02SEP2020,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,5637149122,,,01JUN2014,02SEP2020,2035.19,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,5637149122,,,01JUN2014,02SEP2020,1288.83,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,5637149138,,,28OCT2015,31DEC2154,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,5637149138,,,28OCT2015,31DEC2154,2032.65,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,5637149138,,,28OCT2015,31DEC2154,1325.40,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,5637149154,,,08JUL2014,31DEC2154,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,5637149154,,,08JUL2014,31DEC2154,2037.46,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,5637149154,,,08JUL2014,31DEC2154,1228.29,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,5637149238,,,30OCT2015,31DEC2154,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,5637149238,,,30OCT2015,31DEC2154,2065.67,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,5637149238,,,30OCT2015,31DEC2154,1223.24,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,5637149282,,,06MAR2015,31DEC2154,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,5637149282,,,06MAR2015,31DEC2154,1748.30,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,5637149282,,,06MAR2015,31DEC2154,1233.38,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,5637149414,,,07OCT2014,31JUL2019,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,5637149414,,,07OCT2014,31JUL2019,2017.18,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,5637149414,,,07OCT2014,31JUL2019,1363.26,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,5637149414,,,25OCT2019,31DEC2154,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,5637149414,,,25OCT2019,31DEC2154,2099.00,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,5637149414,,,25OCT2019,31DEC2154,1165.69,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,5637149442,,,24OCT2015,31DEC2154,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,5637149442,,,24OCT2015,31DEC2154,2049.00,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,5637149442,,,24OCT2015,31DEC2154,978.53,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,5637149542,,,16JAN2015,31DEC2154,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,5637149542,,,16JAN2015,31DEC2154,2034.71,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,5637149542,,,16JAN2015,31DEC2154,1249.20,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,5637149835,,,13FEB2015,31DEC2154,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,5637149835,,,13FEB2015,31DEC2154,2048.23,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,5637149835,,,13FEB2015,31DEC2154,1173.44,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,5637149921,,,13DEC2014,01AUG2020,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,5637149921,,,13DEC2014,01AUG2020,2026.78,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,5637149921,,,13DEC2014,01AUG2020,1211.61,COST IN TT AD,28MAY2021:14:34:36,0
8000054507,5637150141,,,27OCT2015,02SEP2020,717.50,PRIME COST,28MAY2021:14:34:36,0
8000054507,5637150141,,,27OCT2015,02SEP2020,2021.92,COST IN TT BD,28MAY2021:14:34:36,0
8000054507,5637150141,,,27OCT2015,02SEP2020,1321.74,COST IN TT AD,28MAY2021:14:34:36,0
